                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                     200                                      870                  1.5000000000000000E+001                  2.0000000000000000E-002                  5.3802653403104174E+004                  2.7118494903624010E+003                  2.8805712136845545E+004                  2.1795536604213325E+004                  5.9276112150083646E+000                 -5.9128085424271948E+000                  6.9961615593802884E-001                  6.9411124448214485E-006                  2.8000379638965989E-001                  1.2059058691233670E-003                  3.6275443024137099E-003                  9.3774101351988166E-003                  2.0850244238750366E-003                  1.5000000000000002E+001                  0.0000000000000000E+000                  1.0498153042527974E+001                  3.3481802347440094E-004                  4.1997161374212686E+000                  4.0916025994682012E-002                  2.7753317229660932E-002                  1.4069296500597236E-001                  3.1275366358125570E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7293315338670844E+004                  4.1012491134229196E+004                  6.8821430150521426E+006                  1.7513157928021290E+004                  1.7513157928021290E+004                  3.5184256470955343E-033                  1.1757813319390470E+003                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.6978826150338003E+012                                "4a68bfb"                               "gfortran"                                 "13.3.0"                   "x86_64-linux-25.12.1"                                 "CRMATH"                               "20260307"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12 
                                      10                  1.4999999999786457E+001                  7.7270288968863143E-001                  4.4894973112033787E+000                 -8.8433391014714378E+000                  3.8996482176581115E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  2.1033921353374324E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      11                  1.4999999999739527E+001                  7.7267078767753972E-001                  4.4949002327990781E+000                 -8.8209014725046533E+000                  3.9257898942030529E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  2.2149233766738619E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      12                  1.4999999999696209E+001                  7.7264264127606996E-001                  4.4999804552390730E+000                 -8.8010762056704923E+000                  3.9494930674713182E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  2.3183805620347115E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      13                  1.4999999999652889E+001                  7.7261574574190117E-001                  4.5049542130614402E+000                 -8.7827160516283218E+000                  3.9719746615589568E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  2.4184972284145408E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      14                  1.4999999999609571E+001                  7.7258995884737991E-001                  4.5098214003168584E+000                 -8.7656492848183820E+000                  3.9933544880174598E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  2.5154346402698113E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      15                  1.4999999999566253E+001                  7.7256516133283681E-001                  4.5145825400030235E+000                 -8.7497321395766114E+000                  4.0137355551918832E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  2.6093409235558830E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      16                  1.4999999999522935E+001                  7.7254125218659453E-001                  4.5192385779991193E+000                 -8.7348426976565943E+000                  4.0332070701874274E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  2.7003551096664254E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      17                  1.4999999999479616E+001                  7.7251814510218098E-001                  4.5237907520798535E+000                 -8.7208764824731890E+000                  4.0518467990664293E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  2.7886093473805655E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      18                  1.4999999999436296E+001                  7.7249576576779810E-001                  4.5282405151626239E+000                 -8.7077427473243159E+000                  4.0697229431719260E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  2.8742330018050223E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      19                  1.4999999999392978E+001                  7.7247404978078649E-001                  4.5350161589165623E+000                 -8.6887696167482424E+000                  4.0962650079108718E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  3.0025892325906318E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      20                  1.4999999999300925E+001                  7.7242986586264240E-001                  4.5416345127078701E+000                 -8.6709237510720669E+000                  4.1217738826427901E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  3.1285462307522344E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      21                  1.4999999999254898E+001                  7.7240865851027185E-001                  4.5459309525304725E+000                 -8.6598824198960216E+000                  4.1379868005529108E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  3.2091085240347744E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      22                  1.4999999999208873E+001                  7.7238798053796809E-001                  4.5522075247866240E+000                 -8.6444539287945830E+000                  4.1612291961922683E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  3.3251680495442271E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      23                  1.4999999999116820E+001                  7.7234805963544262E-001                  4.5582232971923231E+000                 -8.6300446938463260E+000                  4.1832985589483176E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  3.4373479971553049E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      24                  1.4999999999070791E+001                  7.7232874662512629E-001                  4.5621326987059412E+000                 -8.6210425301195457E+000                  4.1974145290696860E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  3.5093451943164599E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      25                  1.4999999999024766E+001                  7.7230982732105324E-001                  4.5678488656083562E+000                 -8.6083393638214591E+000                  4.2177672600402527E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  3.6135149892432050E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      26                  1.4999999998932713E+001                  7.7227307239976051E-001                  4.5751382870950446E+000                 -8.5925088328428529E+000                  4.2435089702494588E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  3.7476684083821713E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      27                  1.4999999998840661E+001                  7.7223762427457254E-001                  4.5820943499043292E+000                 -8.5778032293363875E+000                  4.2678176229518678E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  3.8767472338991512E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      28                  1.4999999998748606E+001                  7.7220334810728575E-001                  4.5870814730563438E+000                 -8.5673270519175571E+000                  4.2852012664848136E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  3.9714050771141312E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      29                  1.4999999998702579E+001                  7.7218661553944079E-001                  4.5903222598862845E+000                 -8.5606297481364368E+000                  4.2964171537862281E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  4.0331263562935248E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      30                  1.4999999998656554E+001                  7.7217013713692073E-001                  4.5949978631475430E+000                 -8.5510821286421148E+000                  4.3125091386341854E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  4.1227778530757822E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      31                  1.4999999998566306E+001                  7.7213852386488091E-001                  4.6009149644871394E+000                 -8.5388535755290693E+000                  4.3329503796856903E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  4.2405200247174028E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      32                  1.4999999998476058E+001                  7.7210778170133887E-001                  4.6065593568399503E+000                 -8.5270963663455923E+000                  4.3524779990600919E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  4.3568934836764216E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      33                  1.4999999998385810E+001                  7.7207785435402432E-001                  4.6119447591754064E+000                 -8.5157401700236015E+000                  4.3711702725789046E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  4.4723289642460736E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      34                  1.4999999998295563E+001                  7.7204869347173566E-001                  4.6196322246511610E+000                 -8.4995308213165934E+000                  4.3977885710165996E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  4.6424150170242803E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      35                  1.4999999998115067E+001                  7.7199249178516383E-001                  4.6267013488500588E+000                 -8.4836331869304225E+000                  4.4228818195994366E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  4.8155119932865213E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      36                  1.4999999998024821E+001                  7.7196539319660440E-001                  4.6312050053459686E+000                 -8.4734928057063907E+000                  4.4388436412947714E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  4.9292791647526374E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      37                  1.4999999997934573E+001                  7.7193891510654999E-001                  4.6376671500368571E+000                 -8.4588891157519779E+000                  4.4617429923632486E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  5.0978602928850762E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      38                  1.4999999997754076E+001                  7.7188769629415310E-001                  4.6456355847355209E+000                 -8.4400029284648497E+000                  4.4905234518847363E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  5.3244555297732468E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      39                  1.4999999997573580E+001                  7.7183864011381709E-001                  4.6530170615005044E+000                 -8.4219322776706580E+000                  4.5175264346738953E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  5.5506892915823725E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      40                  1.4999999997393084E+001                  7.7179156761295176E-001                  4.6581742293527544E+000                 -8.4087625726173396E+000                  4.5367391169511482E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  5.7215989269582473E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      41                  1.4999999997302837E+001                  7.7176872885721359E-001                  4.6614869288020211E+000                 -8.4002693153785870E+000                  4.5490936198135818E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  5.8346012873109464E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      42                  1.4999999997212589E+001                  7.7174632890764483E-001                  4.6661514302074423E+000                 -8.3882398582029118E+000                  4.5665261215066479E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  5.9984822577590991E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      43                  1.4999999997039316E+001                  7.7170448664373903E-001                  4.6719170497073907E+000                 -8.3728040344842771E+000                  4.5884432529126213E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  6.2155299627659553E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      44                  1.4999999996866039E+001                  7.7166409396056246E-001                  4.6800341615214025E+000                 -8.3509050894565995E+000                  4.6193861350999512E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  6.5370002838549986E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      45                  1.4999999996519490E+001                  7.7158725002396322E-001                  4.6873434223898887E+000                 -8.3296233921117970E+000                  4.6482900356687900E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  6.8653327310782494E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      46                  1.4999999996346213E+001                  7.7155065111995547E-001                  4.6919613978571704E+000                 -8.3161671092859688E+000                  4.6665490898663915E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  7.0813941721080153E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      47                  1.4999999996172940E+001                  7.7151515998133424E-001                  4.6963594225944982E+000                 -8.3031394571884309E+000                  4.6840769656837882E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  7.2970496648358171E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      48                  1.4999999995999664E+001                  7.7148070934936319E-001                  4.7005569885528278E+000                 -8.2905163070358263E+000                  4.7009300287727598E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  7.5122722457119137E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      49                  1.4999999995826391E+001                  7.7144723779148860E-001                  4.7065633576905270E+000                 -8.2724357807698379E+000                  4.7250506550083031E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  7.8316470602439501E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      50                  1.4999999995479838E+001                  7.7138300275827598E-001                  4.7139412994229559E+000                 -8.2493356663654804E+000                  4.7552765496502873E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  8.2595212276709152E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      51                  1.4999999995133287E+001                  7.7132206877170761E-001                  4.7207691630483080E+000                 -8.2275053467509096E+000                  4.7835503387179292E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  8.6853394204318570E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      52                  1.4999999994786737E+001                  7.7126409819377939E-001                  4.7255450072179785E+000                 -8.2118019716213055E+000                  4.8036201553985851E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.0051582202733715E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      53                  1.4999999994613461E+001                  7.7123613394457369E-001                  4.7286172909708926E+000                 -8.2017356176867366E+000                  4.8165058829740151E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.2163395708003675E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      54                  1.4999999994440188E+001                  7.7120880519573953E-001                  4.7330692549729205E+000                 -8.1871894659898725E+000                  4.8351493847414213E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.5302817921928356E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      55                  1.4999999994093635E+001                  7.7115593342054434E-001                  4.7386557825282303E+000                 -8.1685089318349178E+000                  4.8588354250101684E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9491904840918209E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      56                  1.4999999993747085E+001                  7.7110526951540947E-001                  4.7439262540219129E+000                 -8.1507026263163329E+000                  4.8813064038014815E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.0365624727866777E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      57                  1.4999999993400534E+001                  7.7105662416676024E-001                  4.7489161643972473E+000                 -8.1336993386692029E+000                  4.9026810228902100E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.0779538376268149E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      58                  1.4999999993053981E+001                  7.7100983113435162E-001                  4.7560045840062131E+000                 -8.1097519352262051E+000                  4.9329037966634690E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.1390678020225950E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      59                  1.4999999992360880E+001                  7.7092122437005062E-001                  4.7624839686635534E+000                 -8.0869189892650120E+000                  4.9611818335280713E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.2005617149255759E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      60                  1.4999999992014327E+001                  7.7087917108459325E-001                  4.7666080718362993E+000                 -8.0725537391034106E+000                  4.9790669051502121E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.2409406323628651E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      61                  1.4999999991667778E+001                  7.7083847442101472E-001                  4.7705624264789863E+000                 -8.0587311903602323E+000                  4.9962507898984052E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.2810756921939656E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      62                  1.4999999991321227E+001                  7.7079904172676139E-001                  4.7743607481502632E+000                 -8.0454129949780508E+000                  5.0127864451434121E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.3209737779503085E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      63                  1.4999999990974677E+001                  7.7076078967073114E-001                  4.7798301080363030E+000                 -8.0264155993279118E+000                  5.0364743312120117E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.3800453292636330E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      64                  1.4999999990281573E+001                  7.7068753174040350E-001                  4.7866224127767607E+000                 -8.0023963127285445E+000                  5.0661926392416179E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.4585284943053044E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      65                  1.4999999989588471E+001                  7.7061818129234338E-001                  4.7913930636727340E+000                 -7.9852927862314118E+000                  5.0872316988548674E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.5171206048858827E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      66                  1.4999999989241919E+001                  7.7058483329179062E-001                  4.7944679323531938E+000                 -7.9743803864020419E+000                  5.1007161025960439E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.5557276995951521E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      67                  1.4999999988895370E+001                  7.7055230537771402E-001                  4.7989319786242843E+000                 -7.9586812088834735E+000                  5.1201944798198786E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.6129998843355378E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      68                  1.4999999988202266E+001                  7.7048953858002822E-001                  4.8045536767117403E+000                 -7.9386775958992057E+000                  5.1448908479144961E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.6890402417030307E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      69                  1.4999999987509163E+001                  7.7042957183730409E-001                  4.8098747148067718E+000                 -7.9197434128674047E+000                  5.1682706559394154E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.7643151437342987E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      70                  1.4999999986816063E+001                  7.7037214004437238E-001                  4.8136700616247081E+000                 -7.9061324470344845E+000                  5.1850235974242525E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  1.8204911804205486E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      71                  1.4999999986469509E+001                  7.7034430196171799E-001                  4.8161348149159036E+000                 -7.8973756418601475E+000                  5.1958463814238405E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.8575748841763346E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      72                  1.4999999986122960E+001                  7.7031701437031985E-001                  4.8197385241975619E+000                 -7.8846813482018563E+000                  5.2115949528892322E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.9126786601415503E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      73                  1.4999999985429858E+001                  7.7026399661193878E-001                  4.8243309109329440E+000                 -7.8683834168137592E+000                  5.2317518669847694E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.9858285776056475E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      74                  1.4999999984736755E+001                  7.7021291323701246E-001                  4.8287240603718073E+000                 -7.8528116607322964E+000                  5.2510234538480001E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  2.0583312893476234E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      75                  1.4999999984043654E+001                  7.7016361193337202E-001                  4.8329349157476580E+000                 -7.8379051319803850E+000                  5.2694842915679869E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  2.1302154135927071E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      76                  1.4999999983350552E+001                  7.7011595815867573E-001                  4.8389853784608459E+000                 -7.8167967474670963E+000                  5.2957938976335646E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  2.2363222823462925E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
